country,commun,surveypl,surveyyr,hhnum,weight,members,workers,nonwork,lifecycl,hsex,hage,heduc,hparent,hempl,hocc,hby,spsex,speduc,spparent,spempl,spocc,unitype1,unibeg1,sons,daus,proptyp1,propmat1,propflr1,proprms1,propdol1,propten1,water,electric,sewer,stove,refrig,washing,sewing,radio,tv,stereo,phone
1,33,1,1/1/1994,142,9.81,5,3,2,3,1,64,3,1,3,410,5,2,4,1,1,20,4,1/1/1952,2,1,1,3,2,5,2,3,1,1,1,1,1,1,1,1,1,1,1
1,33,1,1/1/1994,143,9.81,6,2,4,3,1,43,5,1,3,713,5,2,6,1,1,20,4,1/1/1973,1,3,1,3,2,3,2,3,1,1,1,1,1,1,2,1,1,2,1
1,33,1,1/1/1994,144,9.81,7,1,6,3,2,39,0,1,1,20,5,8888,8888,8888,8888,8888,4,1/1/1971,2,3,1,3,3,2,8888,1,1,1,1,1,1,2,2,2,1,2,2
1,33,1,1/1/1994,145,9.81,4,2,2,2,1,28,6,1,3,524,5,2,12,1,3,522,2,1/1/1984,1,1,1,3,2,4,2,3,1,1,1,1,1,1,1,1,1,2,2
1,33,1,1/1/1994,146,9.81,5,1,5,3,1,50,3,1,2,10,9999,2,2,1,1,20,4,1/1/1965,2,1,1,3,2,2,8888,2,1,1,1,1,2,1,1,1,1,1,2
1,33,1,1/1/1994,147,9.81,7,5,2,3,1,50,4,1,3,629,5,2,4,1,1,20,4,1/1/1964,4,1,1,3,2,3,2,3,1,1,1,1,1,1,1,1,1,1,2
1,33,1,1/1/1994,148,9.81,4,2,2,2,1,42,1,1,3,410,5,2,1,1,3,820,4,1/1/1980,0,2,1,3,2,4,2,3,1,1,1,1,1,1,1,1,1,2,2
1,33,1,1/1/1994,149,9.81,6,3,4,3,1,55,3,1,3,410,5,2,6,1,1,20,4,1/1/1970,1,3,1,3,2,5,2,3,1,1,1,1,1,1,1,1,1,1,1
1,33,1,1/1/1994,150,9.81,4,1,3,2,1,21,6,1,3,410,5,2,6,1,1,20,4,1/1/1991,1,1,1,3,2,3,8888,1,1,1,1,1,1,2,2,1,1,2,2
1,33,1,1/1/1994,151,9.81,3,2,1,1,1,21,16,2,3,629,5,8888,8888,8888,8888,8888,8888,1/1/8888,0,0,1,3,2,5,2,3,1,1,1,1,1,1,1,1,1,1,1
1,33,1,1/1/1994,152,9.81,3,2,1,5,2,62,2,1,1,20,5,8888,8888,8888,8888,8888,4,1/1/1948,2,0,1,2,2,2,2,3,1,1,1,1,2,2,1,1,1,2,2
1,33,1,1/1/1994,153,9.81,5,1,4,2,1,33,6,1,3,410,5,2,6,1,1,20,4,1/1/1987,0,3,1,3,2,3,2,3,1,1,1,1,1,1,1,1,1,1,2
1,33,1,1/1/1994,154,9.81,2,1,1,2,2,42,13,1,3,711,5,8888,8888,8888,8888,8888,3,1/1/1989,0,1,1,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,2
1,33,1,1/1/1994,155,9.81,2,1,1,1,1,30,6,2,3,552,5,2,9,2,1,20,1,1/1/1994,0,0,1,3,2,2,8888,2,1,1,1,1,1,2,2,1,1,1,2
1,33,1,1/1/1994,156,9.81,2,1,1,3,1,55,3,1,1,60,9999,2,6,1,3,711,4,1/1/1965,0,0,1,1,2,3,2,3,1,1,1,1,1,2,1,2,1,2,2
1,33,1,1/1/1994,157,9.81,3,1,2,2,1,32,11,1,3,524,5,2,6,1,1,20,3,1/1/1993,1,0,1,3,2,3,8888,2,1,1,1,1,2,1,2,1,1,1,2
1,33,1,1/1/1994,158,9.81,2,2,0,3,2,52,3,1,3,820,5,8888,8888,8888,8888,8888,4,1/1/1970,0,1,1,2,2,2,2,3,1,1,1,1,1,2,1,1,1,2,2
1,33,1,1/1/1994,159,9.81,4,2,2,2,1,32,9,1,3,410,5,2,11,1,3,620,4,1/1/1987,0,2,1,3,2,4,2,3,1,1,1,1,1,1,2,1,1,1,2
1,33,1,1/1/1994,160,9.81,3,2,1,5,1,65,0,1,3,410,5,2,0,1,1,20,4,1/1/1957,1,0,1,1,2,5,2,3,1,1,1,1,1,2,1,1,1,2,2
1,33,1,1/1/1994,161,9.81,3,1,2,3,1,60,0,1,3,713,5,8888,8888,8888,8888,8888,2,1/1/1966,1,1,1,3,3,5,1,3,1,1,1,1,1,1,1,1,1,1,2
1,33,1,1/1/1994,162,9.81,11,3,8,3,1,53,2,1,3,410,5,2,6,1,1,20,4,1/1/1961,2,2,1,3,2,4,2,3,1,2,1,1,2,2,2,1,2,2,2
1,33,1,1/1/1994,163,9.81,5,1,4,2,1,46,9,1,3,629,5,2,12,1,1,20,4,1/1/1986,3,0,1,3,2,4,1,3,1,1,1,1,1,1,2,1,1,2,2
1,33,1,1/1/1994,164,9.81,4,0,4,3,1,62,3,1,1,50,5,2,0,1,1,20,3,1/1/1962,1,0,1,3,2,4,2,3,1,1,1,1,1,2,2,1,1,2,2
1,33,1,1/1/1994,165,9.81,1,1,0,1,2,62,1,2,3,522,5,8888,8888,8888,8888,8888,2,1/1/1944,0,0,1,1,2,3,8888,1,1,1,1,1,1,1,1,1,1,2,2
1,33,1,1/1/1994,166,9.81,6,2,4,3,1,39,9,1,3,524,5,2,9,1,1,20,4,1/1/1972,1,3,1,3,3,4,8888,2,1,1,1,1,1,2,2,2,1,2,2
1,33,1,1/1/1994,167,9.81,4,1,3,3,1,59,0,1,3,410,5,2,9,1,1,20,4,1/1/1956,1,1,1,3,3,5,2,3,1,1,1,1,1,2,2,2,1,2,1
1,33,1,1/1/1994,168,9.81,3,1,2,5,2,65,3,1,1,20,5,8888,8888,8888,8888,8888,4,1/1/1944,0,0,1,1,1,1,8888,2,1,1,1,1,2,2,2,1,1,2,2
1,33,1,1/1/1994,169,9.81,3,1,2,2,1,25,9,1,3,529,5,2,12,1,1,20,1,1/1/1991,0,1,1,1,2,4,8888,2,1,1,1,1,2,2,2,1,1,1,2
1,33,1,1/1/1994,170,9.81,5,3,2,3,1,43,1,1,3,711,5,2,3,1,1,20,4,1/1/1973,2,1,1,2,2,2,2,3,1,1,1,1,1,2,1,1,1,2,2
1,33,1,1/1/1994,171,9.81,2,2,0,1,1,65,7,2,3,629,5,2,11,2,3,629,9999,1/1/9999,0,0,1,2,3,3,8888,2,1,1,1,1,1,2,2,2,2,2,2
1,33,1,1/1/1994,172,9.81,4,1,3,2,1,23,12,1,3,549,5,2,9,1,1,20,1,1/1/1987,1,1,1,3,2,4,2,3,1,1,1,1,1,2,1,1,1,1,2
1,33,1,1/1/1994,173,9.81,3,1,2,2,1,26,12,1,3,629,5,2,11,1,1,20,4,1/1/1990,1,0,1,3,2,4,2,3,1,1,1,1,1,1,2,1,1,1,2
1,33,1,1/1/1994,174,9.81,3,1,2,3,2,44,9,1,3,810,5,8888,8888,8888,8888,8888,4,1/1/1968,1,1,1,3,2,2,2,3,1,1,1,1,1,2,1,1,1,2,2
1,33,1,1/1/1994,175,9.81,6,2,4,3,1,35,6,1,3,549,5,2,1,1,1,20,4,1/1/1977,3,1,1,3,2,7,2,3,1,1,1,1,1,1,1,1,1,1,2
1,33,1,1/1/1994,176,9.81,2,2,0,5,1,81,2,1,3,711,5,2,3,1,3,711,4,1/1/1937,0,0,1,3,3,5,2,3,1,1,1,1,1,1,1,1,1,1,1
1,33,1,1/1/1994,177,9.81,3,1,2,2,1,23,9,1,3,713,5,2,9,1,1,20,2,1/1/1991,1,0,1,3,3,2,8888,2,1,1,1,1,1,1,2,1,1,1,2
1,33,1,1/1/1994,178,9.81,2,1,1,1,1,50,6,2,3,410,5,2,3,2,1,20,4,1/1/1971,0,0,1,3,3,4,2,3,1,1,1,1,1,2,1,1,1,1,1
1,33,1,1/1/1994,179,9.81,4,3,1,5,1,66,6,1,3,410,5,2,6,1,1,20,4,1/1/1948,2,0,1,3,3,4,2,3,1,1,1,1,1,1,1,1,1,1,1
1,33,1,1/1/1994,180,9.81,2,0,2,5,2,59,0,1,1,20,5,8888,8888,8888,8888,8888,4,1/1/1951,0,0,1,2,3,2,2,3,1,1,1,1,1,2,1,1,1,1,1
1,33,1,1/1/1994,181,9.81,2,0,2,5,1,72,1,1,1,60,9999,2,0,1,1,20,4,1/1/1944,0,0,1,2,3,3,2,3,1,1,1,1,1,1,2,1,1,2,1
1,33,1,1/1/1994,182,9.81,3,2,1,2,1,27,16,1,3,529,5,2,16,1,3,629,4,1/1/1994,0,1,1,3,3,9,2,3,1,1,1,1,1,1,1,1,1,1,1
1,33,1,1/1/1994,183,9.81,11,1,10,3,1,39,9,1,3,549,5,2,3,1,1,20,4,1/1/1978,4,5,1,1,2,2,8888,2,1,1,1,1,1,1,2,2,1,1,2
1,33,1,1/1/1994,184,9.81,5,1,4,3,1,38,12,1,3,629,5,2,9,1,1,20,4,1/1/1979,1,2,1,3,3,6,2,3,1,1,1,1,1,1,1,1,1,1,2
1,33,1,1/1/1994,185,9.81,9,3,6,5,1,72,0,1,1,60,9999,2,0,1,3,522,4,1/1/1955,2,5,1,2,2,2,2,3,1,1,1,1,1,2,2,1,1,2,2
1,33,1,1/1/1994,186,9.81,4,2,2,5,1,74,2,1,3,410,5,2,2,1,1,20,4,1/1/1946,0,2,1,3,2,4,2,3,1,1,1,1,1,1,1,1,1,1,1
1,33,1,1/1/1994,187,9.81,7,2,5,3,1,37,10,1,3,552,5,2,14,1,3,130,4,1/1/1976,0,4,1,3,3,10,2,3,1,1,1,1,1,1,1,1,1,1,1
1,33,1,1/1/1994,188,9.81,5,1,4,3,1,36,6,1,3,629,5,2,6,1,1,20,4,1/1/1980,1,2,1,3,2,3,2,3,1,1,1,1,1,2,2,1,1,1,2
1,33,1,1/1/1994,189,9.81,7,2,5,3,1,52,3,1,3,410,5,2,12,1,3,113,4,1/1/1977,2,3,1,2,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1
1,33,1,1/1/1994,190,9.81,8,5,3,3,1,50,4,1,3,410,5,2,6,1,1,20,4,1/1/1964,4,2,1,3,2,4,2,3,1,1,1,1,1,1,1,1,1,1,2
1,33,1,1/1/1994,191,9.81,3,2,1,5,1,71,6,1,3,629,5,2,6,1,1,20,4,1/1/1950,0,1,1,3,2,5,2,3,1,1,1,1,1,1,1,1,1,1,1
1,33,1,1/1/1994,192,9.81,2,2,0,1,1,27,13,2,3,410,5,2,12,2,3,620,4,1/1/1994,0,0,1,3,3,8,1,3,1,1,1,1,1,1,1,1,1,2,1
1,33,1,1/1/1994,193,9.81,5,1,4,3,1,40,6,1,3,529,5,2,4,1,1,20,4,1/1/1980,2,1,1,3,2,2,2,3,1,1,2,1,1,2,2,2,1,2,2
1,33,1,1/1/1994,194,9.81,3,2,1,5,1,51,6,1,3,559,5,2,6,1,1,20,1,1/1/1964,1,0,1,3,3,4,2,3,1,1,1,1,1,1,1,1,1,1,2
1,33,1,1/1/1994,195,9.81,1,1,0,1,1,31,18,2,3,113,5,8888,8888,8888,8888,8888,8888,1/1/8888,0,0,1,3,2,4,2,3,1,1,1,1,2,2,2,1,1,2,2
1,33,1,1/1/1994,196,9.81,4,1,3,2,1,40,6,1,3,539,5,2,6,1,1,20,4,1/1/1981,1,1,1,2,2,5,2,3,1,1,1,1,1,1,1,1,1,1,2
1,33,1,1/1/1994,197,9.81,2,1,1,1,1,32,15,2,3,711,5,8888,8888,8888,8888,8888,8888,1/1/8888,0,0,1,3,2,4,8888,2,1,1,1,1,1,2,2,1,1,2,2
1,33,1,1/1/1994,198,9.81,4,1,3,2,1,29,9,1,3,711,5,2,11,1,1,20,3,1/1/1986,1,1,1,2,2,2,8888,1,1,1,1,1,1,1,1,1,1,2,2
1,33,1,1/1/1994,199,9.81,7,3,6,3,1,47,6,1,3,120,5,2,6,1,1,20,4,1/1/1975,4,1,1,3,3,6,2,3,1,1,1,1,1,1,1,1,1,2,2
1,33,1,1/1/1994,200,9.81,2,1,1,1,1,20,9,2,3,529,9999,2,9,2,1,20,2,1/1/1992,0,0,1,2,2,2,8888,1,1,1,1,1,1,1,1,1,1,1,1
1,33,2,1/1/1995,1001,35.08,1,1,0,1,1,33,9,2,3,810,1,8888,8888,8888,8888,8888,2,1/1/1994,0,0,1,3,2,3,8888,2,1,1,1,2,1,2,2,1,1,2,1
1,33,2,1/1/1995,1002,35.08,6,3,4,2,1,30,12,1,3,559,1,2,9,1,1,20,2,1/1/1992,1,1,1,3,2,3,8888,2,1,1,1,1,1,2,2,1,1,1,1
1,33,2,1/1/1995,1003,35.08,4,1,3,3,1,42,12,1,3,519,1,2,5,1,1,20,4,1/1/1973,1,1,1,3,2,6,1,3,1,1,1,1,1,1,1,1,1,1,1
1,33,2,1/1/1995,1004,35.08,2,2,0,1,1,25,11,2,3,711,1,8888,8888,8888,8888,8888,8888,1/1/8888,0,0,1,3,3,4,8888,2,1,1,1,1,1,2,2,1,1,1,1
1,33,2,1/1/1995,1005,35.08,5,1,4,2,1,44,9,1,3,721,1,2,5,1,1,20,4,1/1/1983,2,1,1,3,2,5,1,3,1,1,1,1,1,1,2,1,1,2,1
1,33,2,1/1/1995,1006,35.08,2,2,0,1,1,22,9,2,3,549,1,8888,8888,8888,8888,8888,8888,1/1/8888,0,0,1,3,2,4,8888,2,1,1,1,1,1,1,2,2,2,2,2
1,33,2,1/1/1995,1007,35.08,8,2,6,3,1,54,9,1,1,60,1,2,6,1,1,20,4,1/1/1970,1,3,1,3,2,5,1,3,1,1,1,1,1,1,2,1,1,1,1
1,33,2,1/1/1995,1008,35.08,9,3,6,3,2,40,6,1,3,719,1,1,9,1,3,559,2,1/1/1972,5,0,1,3,2,7,8888,2,1,1,1,1,1,1,2,1,1,1,1
1,33,2,1/1/1995,1009,35.08,4,3,1,3,1,43,6,1,3,549,1,2,10,1,3,810,2,1/1/1979,0,1,1,3,2,7,1,3,1,1,1,1,1,1,1,1,1,1,1
1,33,2,1/1/1995,1010,35.08,4,1,3,2,1,34,9,1,3,810,1,2,9,1,1,20,4,1/1/1988,0,2,1,4,3,5,1,3,1,1,1,1,1,1,1,1,1,2,1
1,33,2,1/1/1995,1011,35.08,3,1,2,2,1,35,3,1,3,810,1,2,9,1,1,20,4,1/1/1990,0,1,1,4,3,3,8888,1,1,1,1,1,1,2,1,1,1,1,1
1,33,2,1/1/1995,1012,35.08,2,1,1,1,1,22,12,2,3,549,1,2,9,2,1,20,2,1/1/1995,0,0,1,4,3,3,8888,2,1,1,1,1,1,2,2,1,1,1,1
1,33,2,1/1/1995,1013,35.08,2,1,1,1,1,25,9,2,3,549,1,2,11,2,1,20,4,1/1/1995,0,0,1,4,3,3,8888,2,1,1,1,1,1,2,2,1,1,1,1
1,33,2,1/1/1995,1014,35.08,4,1,3,2,1,32,13,1,3,810,1,2,11,1,1,20,3,1/1/1990,1,1,1,4,3,3,8888,2,1,1,1,1,1,1,2,1,1,1,1
1,33,2,1/1/1995,1015,35.08,2,2,0,1,1,25,10,2,3,711,1,2,9,2,3,119,4,1/1/1995,0,0,1,4,3,3,8888,2,1,1,1,1,1,2,2,1,1,1,1
1,33,2,1/1/1995,1016,35.08,5,1,4,2,1,31,12,1,3,810,1,2,12,1,1,20,4,1/1/1985,1,2,1,4,3,5,1,3,1,1,1,1,1,1,1,1,1,1,1
1,33,2,1/1/1995,1017,35.08,3,1,2,2,1,30,10,1,3,810,1,2,12,1,1,20,4,1/1/1991,1,0,1,4,3,5,8888,2,1,1,1,1,1,1,2,1,1,2,1
1,33,2,1/1/1995,1018,35.08,4,2,2,2,1,27,12,1,3,211,1,2,9,1,3,549,4,1/1/1989,1,1,1,4,3,3,8888,2,1,1,1,1,1,2,1,1,1,1,1
1,33,2,1/1/1995,1019,35.08,4,2,2,2,1,32,9,1,3,520,1,2,8,1,3,549,2,1/1/1985,1,1,1,4,3,4,8888,2,1,1,1,1,1,2,2,1,1,1,1
1,33,2,1/1/1995,1020,35.08,4,2,2,2,1,34,3,1,3,520,1,2,3,1,3,549,4,1/1/1982,1,1,1,4,3,4,8888,2,1,1,1,1,1,2,2,1,1,1,1
1,34,1,1/1/1994,1,1.95,5,3,2,2,1,27,6,1,3,410,5,2,2,1,1,20,4,1/1/1991,0,1,1,3,2,6,8888,1,1,1,2,1,1,2,2,1,1,1,2
1,34,1,1/1/1994,2,1.95,2,1,1,1,1,22,9,2,3,410,9999,2,4,2,1,20,4,1/1/1994,0,0,1,1,2,3,1,3,1,1,1,1,2,2,2,1,1,1,2
1,34,1,1/1/1994,3,1.95,6,1,5,3,1,35,6,1,3,410,5,2,4,1,1,20,4,1/1/1979,1,3,1,3,3,5,1,3,1,1,2,1,1,1,1,1,1,2,2
1,34,1,1/1/1994,4,1.95,5,1,4,3,1,33,6,1,3,410,9999,2,3,1,1,20,4,1/1/1980,3,0,1,3,2,7,1,3,1,1,2,1,2,1,2,1,1,1,2
1,34,1,1/1/1994,5,1.95,5,2,3,3,1,54,3,1,3,410,9999,2,2,1,1,20,4,1/1/1959,1,2,1,1,2,5,2,3,1,1,2,1,2,2,2,1,1,1,2
1,34,1,1/1/1994,6,1.95,3,1,2,2,1,28,6,1,3,410,9999,2,6,1,1,20,4,1/1/1989,1,0,1,3,3,6,1,3,1,1,1,1,1,2,2,1,1,1,2
1,34,1,1/1/1994,7,1.95,12,6,6,3,1,53,1,1,3,410,9999,2,5,1,3,721,4,1/1/1965,6,2,1,3,3,10,2,3,1,1,1,1,2,1,1,1,1,1,2
1,34,1,1/1/1994,8,1.95,3,1,2,2,1,24,6,1,3,410,9999,2,6,1,1,20,4,1/1/1989,0,1,1,3,3,6,1,3,1,1,1,1,1,1,2,1,1,1,2
1,34,1,1/1/1994,9,1.95,6,3,3,2,1,28,12,1,3,124,5,2,6,1,3,713,4,1/1/1987,2,0,1,3,2,6,8888,6,1,1,1,1,1,1,1,1,1,1,2
1,34,1,1/1/1994,10,1.95,5,4,1,3,1,43,4,1,3,549,5,2,5,1,3,721,4,1/1/1971,1,2,1,3,2,4,2,3,1,1,2,1,2,1,2,1,1,2,2
1,34,1,1/1/1994,11,1.95,10,1,9,3,1,49,2,1,3,629,5,2,2,1,1,20,4,1/1/1986,5,3,1,2,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2
1,34,1,1/1/1994,12,1.95,5,1,4,2,1,32,6,1,3,410,9999,2,6,1,1,20,4,1/1/1981,1,2,1,2,2,5,1,3,1,1,2,1,1,1,1,1,1,2,2
1,34,1,1/1/1994,13,1.95,11,2,9,3,1,46,1,1,3,549,5,2,0,1,1,20,4,1/1/1973,3,6,1,1,2,3,8888,1,1,1,2,1,2,2,2,1,1,2,2
1,34,1,1/1/1994,14,1.95,7,1,6,3,1,44,1,1,3,410,9999,2,3,1,1,20,4,1/1/1971,0,5,1,1,2,5,2,3,1,1,2,1,2,2,1,1,1,1,2
1,34,1,1/1/1994,15,1.95,5,1,4,2,1,31,4,1,3,410,9999,2,3,1,1,20,4,1/1/1988,1,2,1,1,2,7,2,3,1,1,2,1,1,1,2,1,1,1,2
1,34,1,1/1/1994,16,1.95,5,1,4,2,1,32,5,1,3,410,9999,2,3,1,1,20,4,1/1/1988,2,1,1,3,3,4,1,3,1,1,2,1,2,1,2,1,1,1,2
1,34,1,1/1/1994,17,1.95,4,1,3,2,1,32,6,1,3,410,9999,2,12,1,1,20,4,1/1/1986,1,1,1,3,2,3,1,3,1,1,2,1,1,2,1,1,1,1,2
1,34,1,1/1/1994,18,1.95,3,1,2,3,1,61,3,1,3,410,9999,2,3,1,1,20,4,1/1/1952,0,1,1,1,2,5,2,3,1,1,1,1,2,1,2,1,1,1,2
1,34,1,1/1/1994,19,1.95,6,2,4,2,1,36,6,1,3,410,9999,2,0,1,3,713,4,1/1/1981,2,2,1,3,2,5,2,3,1,1,1,1,2,1,1,1,1,2,2
1,34,1,1/1/1994,20,1.95,4,1,3,2,1,29,9,1,3,410,5,2,9,1,1,20,4,1/1/1990,0,2,1,3,2,5,1,3,1,1,2,1,1,1,2,1,1,1,2
1,34,1,1/1/1994,21,1.95,6,2,4,5,1,81,0,1,3,713,5,2,0,1,1,20,4,1/1/1936,2,2,1,1,1,6,2,3,1,1,1,1,1,1,2,1,2,2,2
1,34,1,1/1/1994,22,1.95,4,1,3,2,1,23,6,1,3,410,9999,2,6,1,1,20,4,1/1/1991,1,1,1,3,2,2,8888,1,1,1,2,1,1,1,1,1,1,1,2
1,34,1,1/1/1994,23,1.95,3,1,2,2,1,33,7,1,3,410,9999,2,4,1,1,20,4,1/1/1980,0,1,1,3,3,5,2,3,1,1,1,1,2,2,1,1,1,1,2
1,34,1,1/1/1994,24,1.95,6,2,4,5,2,74,6,1,3,713,5,8888,8888,8888,8888,8888,4,1/1/1938,1,0,1,2,2,9,2,3,1,1,1,1,2,1,1,1,1,2,2
1,34,1,1/1/1994,25,1.95,4,1,3,2,1,46,2,1,3,410,9999,2,3,1,1,20,4,1/1/1972,0,2,1,1,2,3,2,3,1,1,2,1,1,1,1,1,1,1,2
1,34,1,1/1/1994,26,1.95,3,1,3,3,2,56,1,1,1,20,5,8888,8888,8888,8888,8888,4,1/1/1952,1,1,1,3,2,8,1,3,2,1,2,1,2,1,1,1,1,1,2
1,34,1,1/1/1994,27,1.95,4,1,3,2,1,38,5,1,3,410,9999,2,5,1,1,20,4,1/1/1982,2,0,1,1,2,4,1,3,1,1,2,1,2,1,2,1,1,1,2
1,34,1,1/1/1994,28,1.95,6,1,5,2,1,34,9,1,3,719,5,2,2,1,1,20,4,1/1/1985,1,3,1,3,2,3,2,3,1,1,2,1,2,1,1,1,1,2,2
1,34,1,1/1/1994,29,1.95,5,2,3,3,1,38,2,1,3,410,5,2,6,1,3,713,4,1/1/1980,2,1,1,3,3,6,1,3,1,1,2,1,1,1,1,1,1,1,2
1,34,1,1/1/1994,30,1.95,3,1,2,2,1,21,6,1,3,410,5,2,6,1,1,20,4,1/1/1994,0,1,1,3,2,7,1,3,1,1,2,1,1,1,2,1,1,1,2
1,34,1,1/1/1994,31,1.95,2,1,1,1,1,43,2,2,3,410,9999,2,2,2,1,20,4,1/1/1971,0,0,1,3,2,3,2,3,2,1,2,1,2,2,2,1,1,2,2
1,34,1,1/1/1994,32,1.95,3,1,2,2,1,49,3,1,3,410,9999,2,2,1,1,20,4,1/1/1971,0,1,1,1,2,4,2,3,1,1,2,1,2,1,2,1,1,1,2
1,34,1,1/1/1994,33,1.95,6,3,3,5,1,68,4,1,3,410,9999,2,1,1,1,20,4,1/1/1947,2,0,1,3,2,6,1,3,1,1,2,1,1,1,1,1,1,1,2
1,34,1,1/1/1994,34,1.95,3,1,2,2,1,29,6,1,3,410,5,2,6,1,1,20,4,1/1/1990,1,0,1,3,2,6,1,3,1,1,2,1,2,2,2,1,1,1,2
1,34,1,1/1/1994,35,1.95,13,6,7,3,1,51,1,1,3,410,5,2,2,1,1,20,4,1/1/1965,5,3,1,3,2,6,2,3,1,1,1,1,2,1,1,1,2,2,2
1,34,1,1/1/1994,36,1.95,3,2,1,5,1,62,1,1,3,410,9999,2,2,1,1,20,4,1/1/1953,1,0,1,3,2,7,1,3,2,1,2,1,2,1,1,1,1,2,2
1,34,1,1/1/1994,37,1.95,7,3,5,3,1,61,5,1,3,410,9999,2,4,1,1,20,4,1/1/1953,1,1,1,3,2,9,2,3,1,1,2,1,2,2,1,2,1,2,2
1,34,1,1/1/1994,38,1.95,6,5,1,3,1,41,9,1,3,410,5,2,2,1,3,713,4,1/1/1972,3,1,1,3,2,6,2,3,1,1,1,1,1,1,1,1,1,1,2
1,34,1,1/1/1994,39,1.95,4,1,3,2,1,25,9,1,3,549,5,2,7,1,1,20,4,1/1/1992,0,2,1,4,1,4,8888,1,2,1,2,1,2,1,2,1,1,2,2
1,34,1,1/1/1994,40,1.95,5,1,4,2,1,28,6,1,3,410,9999,2,3,1,1,20,4,1/1/1985,2,1,1,3,2,5,1,3,1,1,1,1,2,1,1,1,1,2,2
1,34,1,1/1/1994,41,1.95,5,1,4,2,1,29,3,1,3,819,5,2,5,1,1,20,4,1/1/1985,1,2,1,1,2,4,2,3,1,1,2,1,2,1,2,1,1,2,2
1,34,1,1/1/1994,42,1.95,6,3,3,3,1,49,1,1,3,410,5,2,1,1,3,410,4,1/1/1968,1,3,1,3,2,8,2,3,1,1,1,1,1,2,1,1,1,1,2
1,34,1,1/1/1994,43,1.95,3,1,2,2,1,23,9,1,3,559,5,2,9,1,1,20,4,1/1/1992,1,0,1,3,3,3,8888,1,1,1,1,1,1,2,2,1,1,1,2
1,34,1,1/1/1994,44,1.95,5,2,3,3,1,42,4,1,3,410,9999,2,6,1,3,410,4,1/1/1976,1,2,1,1,2,3,1,3,1,1,2,1,2,2,1,1,1,2,2
1,34,1,1/1/1994,45,1.95,3,1,2,5,1,79,0,1,1,50,5,2,4,1,3,721,4,1/1/1946,0,0,1,2,2,4,2,3,1,1,2,1,2,1,2,1,1,1,2
1,34,1,1/1/1994,46,1.95,5,5,0,3,1,41,2,1,3,549,5,2,4,1,3,713,4,1/1/1972,3,0,1,1,2,4,2,3,1,1,2,1,1,1,1,1,1,1,2
1,34,1,1/1/1994,47,1.95,8,3,5,3,1,49,0,1,3,410,9999,2,0,1,1,20,4,1/1/1965,4,2,1,1,2,9,1,3,1,1,2,1,1,1,1,1,1,2,2
1,34,1,1/1/1994,48,1.95,4,1,3,2,1,26,12,1,3,130,5,2,6,1,1,20,4,1/1/1989,1,1,1,3,2,5,1,3,1,1,1,1,1,1,2,1,1,2,2
1,34,1,1/1/1994,49,1.95,2,1,1,1,1,32,0,2,3,410,5,2,3,2,1,20,4,1/1/1994,0,0,1,1,2,2,8888,1,1,1,2,1,2,2,2,1,1,2,2
1,34,1,1/1/1994,50,1.95,12,7,5,3,1,53,3,1,3,713,5,2,4,1,3,713,4,1/1/1960,3,7,1,3,2,8,1,3,1,1,1,1,1,2,1,1,1,1,2
1,34,1,1/1/1994,51,1.95,3,1,2,5,1,63,3,1,3,410,9999,2,3,1,1,20,4,1/1/1949,0,0,1,3,3,5,2,3,1,1,2,1,1,1,1,1,1,2,2
1,34,1,1/1/1994,52,1.95,6,1,5,2,1,29,6,1,3,410,9999,2,2,1,1,20,4,1/1/1986,3,1,1,3,2,4,1,3,1,1,1,1,2,1,2,1,1,2,2
1,34,1,1/1/1994,53,1.95,5,2,3,3,1,45,3,1,3,410,9999,2,9,1,3,113,4,1/1/1982,3,0,1,1,2,4,1,3,1,1,1,1,1,1,1,1,1,1,2
1,34,1,1/1/1994,54,1.95,8,4,4,3,2,38,4,1,3,713,5,8888,8888,8888,8888,8888,4,1/1/1974,2,2,1,1,2,4,8888,1,1,1,2,1,2,2,1,1,1,1,2
1,34,1,1/1/1994,55,1.95,3,2,1,2,1,33,15,1,3,130,5,2,14,1,3,130,4,1/1/1989,1,0,1,4,3,6,2,3,1,1,2,1,1,1,2,1,1,1,2
1,34,1,1/1/1994,56,1.95,6,4,2,3,1,68,0,1,3,410,9999,2,0,1,3,713,4,1/1/1957,2,2,1,2,2,7,2,3,1,1,2,1,1,1,2,1,1,1,2
1,34,1,1/1/1994,57,1.95,6,1,5,2,1,30,6,1,3,410,9999,2,6,1,1,20,4,1/1/1983,4,0,1,1,2,5,1,3,1,1,1,1,2,1,2,1,1,1,2
1,34,1,1/1/1994,58,1.95,6,2,4,3,2,51,3,1,3,410,9999,8888,8888,8888,8888,8888,4,1/1/1957,3,2,1,1,2,4,2,3,1,1,2,1,2,2,2,1,1,2,2
1,34,1,1/1/1994,59,1.95,3,2,1,3,1,56,3,1,3,410,9999,2,2,1,1,20,4,1/1/1962,1,0,1,3,2,7,2,3,1,1,1,1,2,2,2,1,1,2,2
1,34,1,1/1/1994,60,1.95,5,2,3,3,1,50,2,1,3,410,5,2,2,1,1,20,4,1/1/1961,1,2,1,3,2,6,1,3,1,1,2,1,1,1,2,1,1,1,2
